geom,Latitude,Longitude,Source,Year,Capacity,depth
POINT (-1.40349877138178 56.1984549920731),56.198455,-1.403499,Future,2030.0,15.0,-57.0
POINT (-1.4215735658563 56.186996285612),56.186996,-1.421574,Future,2030.0,15.0,-58.0
POINT (-1.43963761062783 56.1755350916653),56.175535,-1.439638,Future,2030.0,15.0,-60.0
POINT (-1.45769091459628 56.1640714136809),56.164071,-1.457691,Future,2030.0,15.0,-55.0
POINT (-1.4757334866575 56.1526052551038),56.152605,-1.475733,Future,2030.0,15.0,-55.0
POINT (-1.3335293525455 56.2658034897097),56.265803,-1.333529,Future,2030.0,15.0,-57.0
POINT (-1.35165635439131 56.2543542902861),56.254354,-1.351656,Future,2030.0,15.0,-56.0
POINT (-1.36977255620775 56.24290258772),56.242903,-1.369773,Future,2030.0,15.0,-56.0
POINT (-1.38787796692863 56.2314483854758),56.231448,-1.387878,Future,2030.0,15.0,-55.0
POINT (-1.40597259548372 56.2199916870145),56.219992,-1.405973,Future,2030.0,15.0,-53.0
POINT (-1.42405645079875 56.2085324957938),56.208532,-1.424056,Future,2030.0,15.0,-60.0
POINT (-1.44212954179537 56.1970708152687),56.197071,-1.44213,Future,2030.0,15.0,-62.0
POINT (-1.4601918773911 56.1856066488906),56.185607,-1.460192,Future,2030.0,15.0,-59.0
POINT (-1.4782434664994 56.1741400001079),56.17414,-1.478243,Future,2030.0,15.0,-53.0
POINT (-1.49628431802964 56.1626708723659),56.162671,-1.496284,Future,2030.0,15.0,-55.0
POINT (-1.3359701395093 56.2873419605432),56.287342,-1.33597,Future,2030.0,15.0,-58.0
POINT (-1.35410627237522 56.2758922831118),56.275892,-1.354106,Future,2030.0,15.0,-59.0
POINT (-1.3722315904984 56.2644401007031),56.26444,-1.372232,Future,2030.0,15.0,-57.0
POINT (-1.39034610283035 56.252985416785),56.252985,-1.390346,Future,2030.0,15.0,-57.0
POINT (-1.4084498183186 56.2415282348222),56.241528,-1.40845,Future,2030.0,15.0,-59.0
POINT (-1.42654274590653 56.230068558276),56.230069,-1.426543,Future,2030.0,15.0,-63.0
POINT (-1.44462489453348 56.2186063906048),56.218606,-1.444625,Future,2030.0,15.0,-61.0
POINT (-1.46269627313465 56.2071417352638),56.207142,-1.462696,Future,2030.0,15.0,-59.0
POINT (-1.48075689064117 56.1956745957051),56.195675,-1.480757,Future,2030.0,15.0,-56.0
POINT (-1.49880675598004 56.1842049753773),56.184205,-1.498807,Future,2030.0,15.0,-55.0
POINT (-1.51684587807411 56.1727328777264),56.172733,-1.516846,Future,2030.0,15.0,-53.0
POINT (-1.53487426584213 56.1612583061947),56.161258,-1.534874,Future,2030.0,15.0,-53.0
POINT (-1.35655956098361 56.2974301303816),56.29743,-1.35656,Future,2030.0,15.0,-58.0
POINT (-1.37469400694682 56.2859774675678),56.285977,-1.374694,Future,2030.0,15.0,-58.0
POINT (-1.39281763239583 56.2745223014118),56.274522,-1.392818,Future,2030.0,15.0,-57.0
POINT (-1.41093044629589 56.2630646353818),56.263065,-1.41093,Future,2030.0,15.0,-57.0
POINT (-1.42903245760814 56.251604472943),56.251604,-1.429032,Future,2030.0,15.0,-60.0
POINT (-1.44712367528962 56.2401418175572),56.240142,-1.447124,Future,2030.0,15.0,-55.0
POINT (-1.4652041082933 56.2286766726833),56.228677,-1.465204,Future,2030.0,15.0,-58.0
POINT (-1.48327376556799 56.2172090417768),56.217209,-1.483274,Future,2030.0,15.0,-58.0
POINT (-1.50133265605836 56.2057389282902),56.205739,-1.501333,Future,2030.0,15.0,-57.0
POINT (-1.51938078870497 56.1942663356727),56.194266,-1.519381,Future,2030.0,15.0,-52.0
POINT (-1.53741817244422 56.1827912673705),56.182791,-1.537418,Future,2030.0,15.0,-52.0
POINT (-1.55544481620831 56.1713137268266),56.171314,-1.555445,Future,2030.0,15.0,-59.0
POINT (-1.57346072892532 56.1598337174808),56.159834,-1.573461,Future,2030.0,15.0,-54.0
POINT (-1.3590162265847 56.3189678319841),56.318968,-1.359016,Future,2030.0,15.0,-59.0
POINT (-1.37715981194054 56.3075146882017),56.307515,-1.37716,Future,2030.0,15.0,-58.0
POINT (-1.39529256203177 56.2960590392427),56.296059,-1.395293,Future,2030.0,15.0,-58.0
POINT (-1.41341448584143 56.284600888579),56.284601,-1.413414,Future,2030.0,15.0,-58.0
POINT (-1.43152559234847 56.2731402396793),56.27314,-1.431526,Future,2030.0,15.0,-65.0
POINT (-1.44962589052773 56.2616770960093),56.261677,-1.449626,Future,2030.0,15.0,-57.0
POINT (-1.46771538934988 56.2502114610312),56.250211,-1.467715,Future,2030.0,15.0,-52.0
POINT (-1.48579409778153 56.2387433382043),56.238743,-1.485794,Future,2030.0,15.0,-59.0
POINT (-1.50386202478509 56.2272727309846),56.227273,-1.503862,Future,2030.0,15.0,-57.0
POINT (-1.52191917931883 56.2157996428249),56.2158,-1.521919,Future,2030.0,15.0,-57.0
POINT (-1.53996557033684 56.2043240771751),56.204324,-1.539966,Future,2030.0,15.0,-56.0
POINT (-1.55800120678907 56.1928460374816),56.192846,-1.558001,Future,2030.0,15.0,-52.0
POINT (-1.57602609762125 56.1813655271878),56.181366,-1.576026,Future,2030.0,15.0,-53.0
POINT (-1.3796290118834 56.3290517624919),56.329052,-1.379629,Future,2030.0,15.0,-58.0
POINT (-1.39777089816125 56.3175956301637),56.317596,-1.397771,Future,2030.0,15.0,-58.0
POINT (-1.4159019433975 56.3061369942987),56.306137,-1.415902,Future,2030.0,15.0,-58.0
POINT (-1.43402215658892 56.294675858369),56.294676,-1.434022,Future,2030.0,15.0,-66.0
POINT (-1.45213154672816 56.283212225844),56.283212,-1.452132,Future,2030.0,15.0,-65.0
POINT (-1.47023012280375 56.2717461001895),56.271746,-1.47023,Future,2030.0,15.0,-48.0
POINT (-1.48831789380006 56.2602774848684),56.260277,-1.488318,Future,2030.0,15.0,-50.0
POINT (-1.5063948686973 56.2488063833404),56.248806,-1.506395,Future,2030.0,15.0,-56.0
POINT (-1.52446105647151 56.2373327990618),56.237333,-1.524461,Future,2030.0,15.0,-55.0
POINT (-1.54251646609456 56.225856735486),56.225857,-1.542516,Future,2030.0,15.0,-56.0
POINT (-1.5605611065341 56.2143781960632),56.214378,-1.560561,Future,2030.0,15.0,-52.0
POINT (-1.57859498675364 56.2028971842402),56.202897,-1.578595,Future,2030.0,15.0,-57.0
POINT (-1.38210161319563 56.3505886903253),56.350589,-1.382102,Future,2030.0,15.0,-58.0
POINT (-1.40025264722378 56.3391320740609),56.339132,-1.400253,Future,2030.0,15.0,-58.0
POINT (-1.41839282542278 56.3276729524257),56.327673,-1.418393,Future,2030.0,15.0,-59.0
POINT (-1.43652215680731 56.3162113288958),56.316211,-1.436522,Future,2030.0,15.0,-63.0
POINT (-1.45464065038788 56.304747206944),56.304747,-1.454641,Future,2030.0,15.0,-62.0
POINT (-1.47274831517087 56.2932805900398),56.293281,-1.472748,Future,2030.0,15.0,-54.0
POINT (-1.49084516015849 56.2818114816498),56.281811,-1.490845,Future,2030.0,15.0,-47.0
POINT (-1.50893119434879 56.2703398852371),56.27034,-1.508931,Future,2030.0,15.0,-51.0
POINT (-1.52700642673563 56.2588658042618),56.258866,-1.527006,Future,2030.0,15.0,-55.0
POINT (-1.54507086630869 56.2473892421807),56.247389,-1.545071,Future,2030.0,15.0,-53.0
POINT (-1.56312452205341 56.2359102024478),56.23591,-1.563125,Future,2030.0,15.0,-52.0
POINT (-1.58116740295106 56.2244286885133),56.224429,-1.581167,Future,2030.0,15.0,-54.0
POINT (-1.3845776223138 56.3721254715886),56.372125,-1.384578,Future,2030.0,15.0,-58.0
POINT (-1.4027378156753 56.3606683708197),56.360668,-1.402738,Future,2030.0,15.0,-60.0
POINT (-1.42088713839251 56.3492087628447),56.349209,-1.420887,Future,2030.0,15.0,-60.0
POINT (-1.43902559949807 56.3377466511432),56.337747,-1.439026,Future,2030.0,15.0,-60.0
POINT (-1.45715320802041 56.3262820391917),56.326282,-1.457153,Future,2030.0,15.0,-62.0
POINT (-1.47526997298379 56.3148149304635),56.314815,-1.47527,Future,2030.0,15.0,-63.0
POINT (-1.49337590340835 56.3033453284286),56.303345,-1.493376,Future,2030.0,15.0,-52.0
POINT (-1.51147100831001 56.2918732365538),56.291873,-1.511471,Future,2030.0,15.0,-46.0
POINT (-1.52955529670049 56.2803986583029),56.280399,-1.529555,Future,2030.0,15.0,-49.0
POINT (-1.54762877758732 56.2689215971362),56.268922,-1.547629,Future,2030.0,15.0,-54.0
POINT (-1.56569145997379 56.2574420565112),56.257442,-1.565691,Future,2030.0,15.0,-56.0
POINT (-1.583743352859 56.245960039882),56.24596,-1.583743,Future,2030.0,15.0,-55.0
POINT (-1.40522640998829 56.3822045203253),56.382205,-1.405226,Future,2030.0,15.0,-57.0
POINT (-1.42338488879846 56.3707444254396),56.370744,-1.423385,Future,2030.0,15.0,-55.0
POINT (-1.44153249117219 56.3592818249942),56.359282,-1.441532,Future,2030.0,15.0,-57.0
POINT (-1.4596692261559 56.3478167224692),56.347817,-1.459669,Future,2030.0,15.0,-62.0
POINT (-1.47779510279179 56.3363491213415),56.336349,-1.477795,Future,2030.0,15.0,-60.0
POINT (-1.49591013011795 56.3248790250848),56.324879,-1.49591,Future,2030.0,15.0,-57.0
POINT (-1.51401431716821 56.3134064371695),56.313406,-1.514014,Future,2030.0,15.0,-51.0
POINT (-1.53210767297222 56.301931361063),56.301931,-1.532108,Future,2030.0,15.0,-47.0
POINT (-1.55019020655541 56.2904538002292),56.290454,-1.55019,Future,2030.0,15.0,-51.0
POINT (-1.56826192693897 56.2789737581292),56.278974,-1.568262,Future,2030.0,15.0,-57.0
POINT (-1.58632284313985 56.2674912382207),56.267491,-1.586323,Future,2030.0,15.0,-56.0
POINT (-1.40771843665178 56.4037405224628),56.403741,-1.407718,Future,2030.0,15.0,-57.0
POINT (-1.42588608314902 56.3922799400945),56.39228,-1.425886,Future,2030.0,15.0,-54.0
POINT (-1.44404283835735 56.3808168503317),56.380817,-1.444043,Future,2030.0,15.0,-54.0
POINT (-1.46218871134124 56.3693512566582),56.369351,-1.462189,Future,2030.0,15.0,-56.0
POINT (-1.48032371116089 56.3578831625546),56.357883,-1.480324,Future,2030.0,15.0,-59.0
POINT (-1.49844784687237 56.346412571498),56.346413,-1.498448,Future,2030.0,15.0,-62.0
POINT (-1.51656112752748 56.3349394869627),56.334939,-1.516561,Future,2030.0,15.0,-56.0
POINT (-1.53466356217386 56.3234639124194),56.323464,-1.534664,Future,2030.0,15.0,-48.0
POINT (-1.55275515985485 56.3119858513361),56.311986,-1.552755,Future,2030.0,15.0,-46.0
POINT (-1.5708359296096 56.3005053071771),56.300505,-1.570836,Future,2030.0,15.0,-53.0
POINT (-1.58890588047298 56.2890222834038),56.289022,-1.588906,Future,2030.0,15.0,-54.0
POINT (-1.42839072796924 56.4138153066928),56.413815,-1.428391,Future,2030.0,15.0,-55.0
POINT (-1.44655664759793 56.4023517270381),56.402352,-1.446557,Future,2030.0,15.0,-54.0
POINT (-1.46471167014005 56.3908856416401),56.390886,-1.464712,Future,2030.0,15.0,-55.0
POINT (-1.48285580467387 56.3794170539829),56.379417,-1.482856,Future,2030.0,15.0,-55.0
POINT (-1.5009890602735 56.3679459675474),56.367946,-1.500989,Future,2030.0,15.0,-58.0
POINT (-1.51911144600876 56.3564723858114),56.356472,-1.519111,Future,2030.0,15.0,-59.0
POINT (-1.53722297094529 56.3449963122494),56.344996,-1.537223,Future,2030.0,15.0,-55.0
POINT (-1.55532364414444 56.3335177503328),56.333518,-1.555324,Future,2030.0,15.0,-44.0
POINT (-1.57341347466335 56.3220367035297),56.322037,-1.573413,Future,2030.0,15.0,-50.0
POINT (-1.59149247155484 56.310553175305),56.310553,-1.591492,Future,2030.0,15.0,-50.0
POINT (-1.43089882980088 56.4353505251178),56.435351,-1.430899,Future,2030.0,15.0,-55.0
POINT (-1.44907392545503 56.4238864549957),56.423886,-1.449074,Future,2030.0,15.0,-56.0
POINT (-1.46723810913274 56.412419877296),56.41242,-1.467238,Future,2030.0,15.0,-56.0
POINT (-1.48539138993039 56.4009507955066),56.400951,-1.485391,Future,2030.0,15.0,-55.0
POINT (-1.50353377694016 56.389479213112),56.389479,-1.503534,Future,2030.0,15.0,-55.0
POINT (-1.52166527924994 56.3780051335937),56.378005,-1.521665,Future,2030.0,15.0,-58.0
POINT (-1.53978590594344 56.3665285604297),56.366529,-1.539786,Future,2030.0,15.0,-59.0
POINT (-1.55789566610005 56.3550494970951),56.355049,-1.557896,Future,2030.0,15.0,-50.0
POINT (-1.57599456879494 56.3435679470617),56.343568,-1.575995,Future,2030.0,15.0,-41.0
POINT (-1.59408262309895 56.3320839137979),56.332084,-1.594083,Future,2030.0,15.0,-51.0
POINT (-1.45159467850663 56.4454210340862),56.445421,-1.451595,Future,2030.0,15.0,-55.0
POINT (-1.46976803491661 56.4339539635067),56.433954,-1.469768,Future,2030.0,15.0,-55.0
POINT (-1.487930473547 56.4224843870053),56.422484,-1.48793,Future,2030.0,15.0,-54.0
POINT (-1.50608200350807 56.4110123080704),56.411012,-1.506082,Future,2030.0,15.0,-54.0
POINT (-1.52422263390589 56.3995377301869),56.399538,-1.524223,Future,2030.0,15.0,-57.0
POINT (-1.54235237384222 56.3880606568368),56.388061,-1.542352,Future,2030.0,15.0,-56.0
POINT (-1.56047123241458 56.3765810914984),56.376581,-1.560471,Future,2030.0,15.0,-56.0
POINT (-1.5785792187162 56.3650990376473),56.365099,-1.578579,Future,2030.0,15.0,-44.0
POINT (-1.596676341836 56.3536144987557),56.353614,-1.596676,Future,2030.0,15.0,-47.0
POINT (-1.6147626108586 56.3421274782925),56.342127,-1.614763,Future,2030.0,15.0,-53.0
POINT (-1.45411891334752 56.4669554641912),56.466955,-1.454119,Future,2030.0,15.0,-53.0
POINT (-1.47230145410584 56.4554879001526),56.455488,-1.472301,Future,2030.0,15.0,-56.0
POINT (-1.49047306215719 56.4440178283585),56.444018,-1.490473,Future,2030.0,15.0,-54.0
POINT (-1.50863374662999 56.4325452523009),56.432545,-1.508634,Future,2030.0,15.0,-56.0
POINT (-1.52678351664851 56.4210701754685),56.42107,-1.526784,Future,2030.0,15.0,-55.0
POINT (-1.54492238133265 56.4095926013467),56.409593,-1.544922,Future,2030.0,15.0,-57.0
POINT (-1.56305034979807 56.3981125334177),56.398113,-1.56305,Future,2030.0,15.0,-52.0
POINT (-1.58116743115613 56.3866299751606),56.38663,-1.581167,Future,2030.0,15.0,-49.0
POINT (-1.59927363451386 56.3751449300512),56.375145,-1.599274,Future,2030.0,15.0,-48.0
POINT (-1.617368968974 56.3636574015621),56.363657,-1.617369,Future,2030.0,15.0,-51.0
POINT (-1.47483837333162 56.4770216871138),56.477022,-1.474838,Future,2030.0,15.0,-58.0
POINT (-1.49301916241147 56.4655511194452),56.465551,-1.493019,Future,2030.0,15.0,-57.0
POINT (-1.51118901297572 56.4540780456815),56.454078,-1.511189,Future,2030.0,15.0,-57.0
POINT (-1.52934793416681 56.4426024693151),56.442602,-1.529348,Future,2030.0,15.0,-56.0
POINT (-1.54749593512286 56.4311243938352),56.431124,-1.547496,Future,2030.0,15.0,-56.0
POINT (-1.56563302497773 56.4196438227277),56.419644,-1.565633,Future,2030.0,15.0,-57.0
POINT (-1.58375921286093 56.4081607594751),56.408161,-1.583759,Future,2030.0,15.0,-50.0
POINT (-1.6018745078977 56.396675207557),56.396675,-1.601875,Future,2030.0,15.0,-48.0
POINT (-1.61997891920888 56.3851871704496),56.385187,-1.619979,Future,2030.0,15.0,-48.0
POINT (-1.63807245591103 56.3736966516258),56.373697,-1.638072,Future,2030.0,15.0,-48.0
POINT (-1.51374780923213 56.4756106880897),56.475611,-1.513748,Future,2030.0,15.0,-56.0
POINT (-1.53191589316693 56.4641346116034),56.464135,-1.531916,Future,2030.0,15.0,-55.0
POINT (-1.55007304193819 56.4526560341779),56.452656,-1.550073,Future,2030.0,15.0,-55.0
POINT (-1.56821926469801 56.4411749593027),56.441175,-1.568219,Future,2030.0,15.0,-56.0
POINT (-1.58635457059412 56.4296913904641),56.429691,-1.586355,Future,2030.0,15.0,-53.0
POINT (-1.60447896876998 56.4182053311452),56.418205,-1.604479,Future,2030.0,15.0,-48.0
POINT (-1.62259246836461 56.4067167848258),56.406717,-1.622592,Future,2030.0,15.0,-47.0
POINT (-1.64069507851277 56.3952257549827),56.395226,-1.640695,Future,2030.0,15.0,-45.0
POINT (-1.55265370852122 56.4741875222498),56.474188,-1.552654,Future,2030.0,15.0,-54.0
POINT (-1.57080907572064 56.4627059430168),56.462706,-1.570809,Future,2030.0,15.0,-52.0
POINT (-1.58895351113652 56.4512218680004),56.451222,-1.588954,Future,2030.0,15.0,-55.0
POINT (-1.60708702393052 56.4397353006876),56.439735,-1.607087,Future,2030.0,15.0,-52.0
POINT (-1.62520962325998 56.4282462445617),56.428246,-1.62521,Future,2030.0,15.0,-47.0
POINT (-1.64332131827784 56.416754703103),56.416755,-1.643321,Future,2030.0,15.0,-46.0
POINT (-1.66142211813268 56.4052606797886),56.405261,-1.661422,Future,2030.0,15.0,-49.0
POINT (-1.60969868019661 56.4612651160556),56.461265,-1.609699,Future,2030.0,15.0,-49.0
POINT (-1.62783039073125 56.4497755495274),56.449776,-1.62783,Future,2030.0,15.0,-48.0
POINT (-1.64595118206143 56.4382834958559),56.438283,-1.645951,Future,2030.0,15.0,-47.0
POINT (-1.664061063354 56.4267889585219),56.426789,-1.664061,Future,2030.0,15.0,-49.0
POINT (8.01670663929293 56.0295320013908),56.029532,8.016707,Future,2030.0,15.0,-22.0
POINT (8.0195062561436 56.0510502821817),56.05105,8.019506,Future,2030.0,15.0,-20.0
POINT (7.99888534714023 56.0410732585177),56.041073,7.998885,Future,2030.0,15.0,-21.0
POINT (7.9782750530048 56.0310925771666),56.031093,7.978275,Future,2030.0,15.0,-23.0
POINT (7.95767536835793 56.0211082419235),56.021108,7.957675,Future,2030.0,15.0,-23.0
POINT (8.02230970052434 56.0725683950858),56.072568,8.02231,Future,2030.0,15.0,-17.0
POINT (8.00167625572339 56.062592086039),56.062592,8.001676,Future,2030.0,15.0,-21.0
POINT (7.98105344012073 56.0526121161874),56.052612,7.981053,Future,2030.0,15.0,-23.0
POINT (7.96044124832831 56.0426284893303),56.042628,7.960441,Future,2030.0,15.0,-23.0
POINT (8.02511697960544 56.0940863399493),56.094086,8.025117,Future,2030.0,15.0,-13.0
POINT (7.98383562610606 56.0741314887146),56.074131,7.983836,Future,2030.0,15.0,-22.0
POINT (7.9632109092921 56.0641485710111),56.064149,7.963211,Future,2030.0,15.0,-23.0
POINT (7.96598435833158 56.0856684868166),56.085668,7.965984,Future,2030.0,15.0,-23.0
POINT (7.9453577457075 56.0756826195972),56.075683,7.945358,Future,2030.0,15.0,-22.0
POINT (7.96876160254699 56.1071882365971),56.107188,7.968762,Future,2030.0,15.0,-20.0
POINT (7.94812244343544 56.0972030769498),56.097203,7.948122,Future,2030.0,15.0,-23.0
POINT (7.95089092550179 56.1187233688951),56.118723,7.950891,Future,2030.0,15.0,-21.0
POINT (7.95366319900728 56.1402434952844),56.140243,7.953663,Future,2030.0,15.0,-20.0
POINT (8.03805945221807 56.534205480895),56.534205,8.038059,Future,2030.0,15.0,-17.0
POINT (8.0409250495098 56.5557212919778),56.555721,8.040925,Future,2030.0,15.0,-21.0
POINT (8.0647267727511 56.5872003867538),56.5872,8.064727,Future,2030.0,15.0,-22.0
POINT (8.04379461210021 56.5772369331638),56.577237,8.043795,Future,2030.0,15.0,-20.0
POINT (8.06761329322734 56.6087151272154),56.608715,8.067613,Future,2030.0,15.0,-24.0
POINT (8.04666814753486 56.5987524042928),56.598752,8.046668,Future,2030.0,15.0,-22.0
POINT (8.02573399857366 56.5887859447421),56.588786,8.025734,Future,2030.0,15.0,-21.0
POINT (8.07050381293977 56.630229696649),56.63023,8.070504,Future,2030.0,15.0,-20.0
POINT (8.04954566337874 56.6202677052045),56.620268,8.049546,Future,2030.0,15.0,-21.0
POINT (8.02859852558861 56.6103019739106),56.610302,8.028599,Future,2030.0,15.0,-21.0
POINT (8.09438054427879 56.6617016070489),56.661702,8.094381,Future,2030.0,15.0,-19.0
POINT (8.07339833951068 56.6517440948918),56.651744,8.073398,Future,2030.0,15.0,-20.0
POINT (8.05242716721627 56.6417828357377),56.641783,8.052427,Future,2030.0,15.0,-20.0
POINT (8.03146702176049 56.6318178335087),56.631818,8.031467,Future,2030.0,15.0,-21.0
POINT (8.0972921420914 56.6832150975994),56.683215,8.097292,Future,2030.0,15.0,-19.0
POINT (8.07629688058197 56.6732583217809),56.673258,8.076297,Future,2030.0,15.0,-21.0
POINT (8.05531266665139 56.663297795731),56.663298,8.055313,Future,2030.0,15.0,-24.0
POINT (8.03433949465536 56.6533335233767),56.653334,8.034339,Future,2030.0,15.0,-26.0
POINT (8.05820216930764 56.6848125850228),56.684813,8.058202,Future,2030.0,15.0,-23.0
POINT (8.03721595185878 56.6748490433543),56.674849,8.037216,Future,2030.0,15.0,-22.0
POINT (2.17489684912719 51.804895458426),51.804895,2.174897,Future,2030.0,15.0,-48.0
POINT (2.15766567586978 51.7939647800282),51.793965,2.157666,Future,2030.0,15.0,-50.0
POINT (2.14044283240377 51.7830315944529),51.783032,2.140443,Future,2030.0,15.0,-48.0
POINT (2.12322831330313 51.7720959046598),51.772096,2.123228,Future,2030.0,15.0,-50.0
POINT (2.17450197920876 51.8265096249224),51.82651,2.174502,Future,2030.0,15.0,-47.0
POINT (2.15726271822573 51.8155788922005),51.815579,2.157263,Future,2030.0,15.0,-48.0
POINT (2.14003179747668 51.8046456504031),51.804646,2.140032,Future,2030.0,15.0,-48.0
POINT (2.12280921152644 51.7937099024926),51.79371,2.122809,Future,2030.0,15.0,-50.0
